Unnamed: 0,x,y,area,pixelValue,height,heights
1244,2666,1305,1394.5,123,9.906627450980068,tensor([[10.2315]])
1245,2666,1305,1389,123,9.857098039215543,tensor([[10.2318]])
1246,2445,1286,768.5,154,10.46796078431362,tensor([[10.2598]])
1247,2445,1286,765.5,154,10.31937254901959,tensor([[10.2600]])
1248,2576,1278,1190,150,9.840588235294035,tensor([[10.2408]])
1249,2576,1278,1185,150,9.857098039215543,tensor([[10.2410]])
1250,3357,1270,920,150,9.989176470588518,tensor([[10.2530]])
1251,3357,1270,915.5,150,9.791058823529513,tensor([[10.2532]])
1252,3074,1236,863.5,123,9.906627450980068,tensor([[10.2555]])
1253,3074,1236,858,123,9.526901960784471,tensor([[10.2558]])
1254,2688,1233,974,146,9.791058823529513,tensor([[10.2505]])
1255,2688,1233,971,146,10.23682352941159,tensor([[10.2507]])
1256,2868,1227,792.5,150,10.26984313725507,tensor([[10.2587]])
1257,2868,1227,788,150,10.3358823529411,tensor([[10.2589]])
1258,3492,1215,921.5,151,10.2533333333331,tensor([[10.2529]])
1259,3492,1215,918,151,10.3358823529411,tensor([[10.2531]])
1260,2492,1210,901,150,10.31937254901959,tensor([[10.2538]])
1261,2492,1210,898,150,10.3358823529411,tensor([[10.2540]])
1262,2545,1194,958.5,154,10.48447058823513,tensor([[10.2512]])
1263,2545,1194,954.5,154,9.923137254901576,tensor([[10.2514]])
1264,3000,1187,686,148,10.31937254901959,tensor([[10.2635]])
1265,3000,1187,681.5,148,10.1542745098036,tensor([[10.2637]])
1266,3450,1179,1368.5,149,10.31937254901959,tensor([[10.2327]])
1267,3450,1179,1364,149,10.3358823529411,tensor([[10.2329]])
1268,3593,1176,1599.5,123,9.06462745097997,tensor([[10.2223]])
1269,3593,1176,1594.5,123,8.552823529411853,tensor([[10.2225]])
1270,3525,1151,749.5,150,10.35239215686261,tensor([[10.2607]])
1271,3525,1151,744.5,150,10.2533333333331,tensor([[10.2609]])
1272,3395,1153,1316,146,10.48447058823513,tensor([[10.2351]])
1273,3395,1153,1311.5,146,9.923137254901576,tensor([[10.2353]])
1274,3320,1130,1180.5,146,10.2533333333331,tensor([[10.2412]])
1275,3320,1130,1177,146,9.691999999999553,tensor([[10.2414]])
1276,2378,1123,838,150,10.20380392156858,tensor([[10.2567]])
1277,2378,1123,833,150,9.89011764705856,tensor([[10.2569]])
1278,3668,1119,1560,155,10.10474509803907,tensor([[10.2241]])
1279,3668,1119,1553.5,155,10.50098039215663,tensor([[10.2244]])
1280,3568,1093,901,145,10.31937254901959,tensor([[10.2538]])
1281,3568,1093,897.5,145,10.22031372549009,tensor([[10.2540]])
1282,3531,1085,968,151,10.23682352941159,tensor([[10.2508]])
1283,3531,1085,965,151,10.30286274509808,tensor([[10.2509]])
1284,3339,1086,845.5,148,9.906627450980068,tensor([[10.2563]])
1285,3339,1086,842.5,148,10.36890196078411,tensor([[10.2565]])
1286,2593,1068,713.5,150,10.30286274509808,tensor([[10.2623]])
1287,2593,1068,708.5,150,10.23682352941159,tensor([[10.2625]])
1288,3408,1063,729,152,10.31937254901959,tensor([[10.2616]])
1289,3408,1063,726,152,10.31937254901959,tensor([[10.2617]])
1290,2293,1063,934,152,10.40192156862759,tensor([[10.2523]])
1291,2293,1063,930.5,152,9.956156862744592,tensor([[10.2525]])
1292,2545,1026,777,147,10.17078431372511,tensor([[10.2594]])
1293,2545,1026,773.5,147,10.20380392156858,tensor([[10.2596]])
1294,2343,1008,741.5,123,9.972666666666557,tensor([[10.2610]])
1295,2343,1008,736.5,123,9.758039215686496,tensor([[10.2613]])
1296,3385,1007,716.5,123,9.725019607843478,tensor([[10.2622]])
1297,3385,1007,712.5,123,9.956156862744592,tensor([[10.2623]])
1298,2111,988,940.5,149,9.411333333333005,tensor([[10.2520]])
1299,2111,988,936.5,149,9.840588235294035,tensor([[10.2522]])
1300,2213,978,700.5,151,10.40192156862759,tensor([[10.2629]])
1301,2213,978,698,151,10.30286274509808,tensor([[10.2630]])
1302,1729,978,828,149,9.427843137254968,tensor([[10.2571]])
1303,1729,978,825,149,10.18729411764707,tensor([[10.2573]])
1304,3460,956,704,155,10.40192156862759,tensor([[10.2627]])
1305,3460,956,702,155,10.31937254901959,tensor([[10.2628]])
1306,3269,963,1485,150,10.31937254901959,tensor([[10.2275]])
1307,3268,963,1481,150,10.30286274509808,tensor([[10.2276]])
1308,3501,943,1712.5,150,10.48447058823513,tensor([[10.2172]])
1309,3501,943,1706,150,10.51749019607814,tensor([[10.2175]])
1310,3205,929,1230,123,9.774549019608004,tensor([[10.2390]])
1311,3205,928,1224.5,123,9.510392156862965,tensor([[10.2392]])
1312,1420,920,807.5,146,10.31937254901959,tensor([[10.2581]])
1313,1420,920,802,146,10.38541176470562,tensor([[10.2583]])
1314,2652,915,754.5,147,10.20380392156858,tensor([[10.2604]])
1315,2652,915,751,147,10.2533333333331,tensor([[10.2606]])
1316,3304,903,1073,148,10.3358823529411,tensor([[10.2461]])
1317,3304,903,1068.5,148,10.28635294117612,tensor([[10.2463]])
1318,2042,895,831,148,10.38541176470562,tensor([[10.2570]])
1319,2042,895,827.5,148,9.906627450980068,tensor([[10.2572]])
1320,1785,914,1426.5,123,9.576431372548996,tensor([[10.2301]])
1321,1785,914,1422,123,9.708509803921515,tensor([[10.2303]])
1322,3095,888,682,149,10.26984313725507,tensor([[10.2637]])
1323,3095,888,678.5,149,10.23682352941159,tensor([[10.2639]])
1324,2758,885,891,123,9.824078431372527,tensor([[10.2543]])
1325,2758,885,886.5,123,9.857098039215543,tensor([[10.2545]])
1326,2975,876,910.5,149,10.20380392156858,tensor([[10.2534]])
1327,2975,876,907.5,149,10.12125490196058,tensor([[10.2535]])
1328,2318,881,796.5,148,10.2533333333331,tensor([[10.2586]])
1329,2318,881,791.5,148,10.28635294117612,tensor([[10.2588]])
1330,2133,878,794,153,9.807568627451021,tensor([[10.2587]])
1331,2133,878,791.5,153,10.28635294117612,tensor([[10.2588]])
1332,3457,875,736,152,10.22031372549009,tensor([[10.2613]])
1333,3457,875,734.5,152,10.45145098039211,tensor([[10.2614]])
1334,3435,845,897,151,10.2533333333331,tensor([[10.2540]])
1335,3435,845,891,151,9.824078431372527,tensor([[10.2543]])
1336,3183,858,1655,149,10.20380392156858,tensor([[10.2198]])
1337,3182,858,1649,149,10.23682352941159,tensor([[10.2200]])
1338,2118,843,814,149,10.23682352941159,tensor([[10.2578]])
1339,2118,843,811,149,10.20380392156858,tensor([[10.2579]])
1340,1779,834,795.5,148,10.20380392156858,tensor([[10.2586]])
1341,1779,834,791,148,10.30286274509808,tensor([[10.2588]])
1342,1811,804,730,151,10.38541176470562,tensor([[10.2616]])
1343,1811,804,726.5,151,10.31937254901959,tensor([[10.2617]])
1344,2921,789,864.5,145,10.26984313725507,tensor([[10.2555]])
1345,2921,789,861,145,9.758039215686496,tensor([[10.2556]])
1346,1667,794,2155.5,147,10.20380392156858,tensor([[10.1972]])
1347,1667,794,2150.5,147,10.22031372549009,tensor([[10.1974]])
1348,2671,769,986.5,147,10.38541176470562,tensor([[10.2500]])
1349,2671,769,983,147,10.10474509803907,tensor([[10.2501]])
1350,1564,766,736,145,10.22031372549009,tensor([[10.2613]])
1351,1564,766,732,145,10.18729411764707,tensor([[10.2615]])
1352,1377,788,2598,123,9.510392156862965,tensor([[10.1772]])
1353,1377,788,2587.5,123,9.510392156862965,tensor([[10.1777]])
1354,1498,761,743.5,149,10.36890196078411,tensor([[10.2609]])
1355,1498,761,741,149,9.857098039215543,tensor([[10.2611]])
1356,1886,773,1787,147,10.00568627450957,tensor([[10.2138]])
1357,1886,773,1777.5,147,9.675490196078044,tensor([[10.2142]])
1358,2564,750,1032,151,10.50098039215663,tensor([[10.2479]])
1359,2564,750,1027.5,151,10.28635294117612,tensor([[10.2481]])
1360,1733,749,954.5,123,9.923137254901576,tensor([[10.2514]])
1361,1733,749,949.5,123,9.857098039215543,tensor([[10.2516]])
1362,2867,735,1349.5,152,9.873607843137052,tensor([[10.2336]])
1363,2867,735,1344.5,152,10.35239215686261,tensor([[10.2338]])
1364,1944,743,1176.5,150,10.13776470588209,tensor([[10.2414]])
1365,1944,743,1169,150,10.18729411764707,tensor([[10.2417]])
1366,2666,713,716.5,147,9.725019607843478,tensor([[10.2622]])
1367,2666,713,715,147,10.28635294117612,tensor([[10.2622]])
1368,2748,720,1133,146,9.774549019608004,tensor([[10.2434]])
1369,2748,720,1127.5,146,10.31937254901959,tensor([[10.2436]])
1370,1558,715,1841.5,151,10.53399999999965,tensor([[10.2114]])
1371,1558,715,1835.5,151,10.63305882352961,tensor([[10.2116]])
1372,1379,716,1291,146,10.23682352941159,tensor([[10.2362]])
1373,1379,716,1285.5,146,10.13776470588209,tensor([[10.2365]])
1374,2702,700,936,123,9.411333333333005,tensor([[10.2523]])
1375,2702,700,931,123,9.477372549019492,tensor([[10.2525]])
1376,1785,673,691,147,10.13776470588209,tensor([[10.2633]])
1377,1785,673,686.5,147,10.30286274509808,tensor([[10.2635]])
1378,1667,675,1132,152,10.2533333333331,tensor([[10.2434]])
1379,1667,675,1127.5,152,10.31937254901959,tensor([[10.2436]])
1380,1429,662,1319,157,10.31937254901959,tensor([[10.2350]])
1381,1429,662,1314.5,157,10.30286274509808,tensor([[10.2352]])
1382,2643,664,1303,149,9.939647058823541,tensor([[10.2357]])
1383,2643,664,1298,149,10.35239215686261,tensor([[10.2359]])
1384,2336,648,933,152,10.45145098039211,tensor([[10.2524]])
1385,2336,648,930,152,10.4349411764706,tensor([[10.2525]])
1386,1526,644,823,152,9.873607843137052,tensor([[10.2574]])
1387,1526,644,817.5,152,10.3358823529411,tensor([[10.2576]])
1388,2993,637,1442.5,150,9.906627450980068,tensor([[10.2294]])
1389,2993,637,1439.5,150,9.906627450980068,tensor([[10.2295]])
1390,2407,636,1182.5,148,10.2533333333331,tensor([[10.2411]])
1391,2407,636,1178,148,9.658980392156536,tensor([[10.2413]])
1392,2896,638,2083,147,10.13776470588209,tensor([[10.2004]])
1393,2896,638,2076.5,147,10.13776470588209,tensor([[10.2007]])
1394,2290,592,709.5,147,10.20380392156858,tensor([[10.2625]])
1395,2290,592,706,147,10.23682352941159,tensor([[10.2626]])
1396,2090,594,887.5,150,9.840588235294035,tensor([[10.2544]])
1397,2090,594,884,150,10.26984313725507,tensor([[10.2546]])
1398,2653,602,799.5,142,9.725019607843478,tensor([[10.2584]])
1399,2653,602,794,142,9.807568627451021,tensor([[10.2587]])
1400,1593,592,946,146,9.906627450980068,tensor([[10.2518]])
1401,1593,592,943.5,146,10.26984313725507,tensor([[10.2519]])
1402,2875,588,826.5,152,10.3358823529411,tensor([[10.2572]])
1403,2875,588,822.5,152,9.923137254901576,tensor([[10.2574]])
1404,2447,580,2299.5,149,10.17078431372511,tensor([[10.1907]])
1405,2447,580,2289.5,149,10.40192156862759,tensor([[10.1911]])
1406,2572,573,1671,153,10.51749019607814,tensor([[10.2191]])
1407,2572,573,1664.5,153,10.46796078431362,tensor([[10.2193]])
1408,2806,549,742,154,10.03870588235304,tensor([[10.2610]])
1409,2806,549,738,154,10.40192156862759,tensor([[10.2612]])
1410,2130,545,868,153,10.30286274509808,tensor([[10.2553]])
1411,2130,545,865.5,153,10.3358823529411,tensor([[10.2554]])
1412,1502,549,962,151,10.41843137254909,tensor([[10.2511]])
1413,1502,549,957,151,9.857098039215543,tensor([[10.2513]])
1414,1633,547,1489,150,10.18729411764707,tensor([[10.2273]])
1415,1633,547,1480.5,150,10.30286274509808,tensor([[10.2277]])
1416,2373,555,1721,148,10.3358823529411,tensor([[10.2168]])
1417,2373,555,1713,148,10.48447058823513,tensor([[10.2172]])
1418,2006,530,746,151,10.23682352941159,tensor([[10.2608]])
1419,2006,530,743.5,151,10.36890196078411,tensor([[10.2609]])
1420,1379,525,970.5,153,10.26984313725507,tensor([[10.2507]])
1421,1379,525,966,153,9.873607843137052,tensor([[10.2509]])
1422,2651,530,2790.5,153,10.56701960784267,tensor([[10.1685]])
1423,2651,530,2783.5,153,10.56701960784267,tensor([[10.1688]])
1424,1596,514,999,142,10.13776470588209,tensor([[10.2494]])
1425,1596,514,995,142,10.2533333333331,tensor([[10.2496]])
1426,2463,522,2483.5,151,9.477372549019492,tensor([[10.1824]])
1427,2463,522,2476.5,151,9.477372549019492,tensor([[10.1827]])
1428,1872,500,707.5,151,10.3358823529411,tensor([[10.2626]])
1429,1872,500,705.5,151,10.31937254901959,tensor([[10.2627]])
1430,1520,485,1527,148,10.30286274509808,tensor([[10.2256]])
1431,1520,485,1521.5,148,10.31937254901959,tensor([[10.2258]])
1432,1586,448,904.5,151,10.28635294117612,tensor([[10.2537]])
1433,1586,448,900,151,10.31937254901959,tensor([[10.2539]])
1434,1385,456,933.5,151,10.4349411764706,tensor([[10.2524]])
1435,1385,456,930.5,151,9.956156862744592,tensor([[10.2525]])
1436,2477,440,803.5,154,10.45145098039211,tensor([[10.2582]])
1437,2477,440,801.5,154,10.36890196078411,tensor([[10.2583]])
1438,1509,441,685.5,150,10.31937254901959,tensor([[10.2636]])
1439,1509,441,682,150,10.26984313725507,tensor([[10.2637]])
1440,1324,435,689.5,150,10.36890196078411,tensor([[10.2634]])
1441,1324,435,687.5,150,10.36890196078411,tensor([[10.2635]])
1442,2442,394,846.5,148,9.774549019608004,tensor([[10.2563]])
1443,2442,394,843,148,10.28635294117612,tensor([[10.2565]])
1444,1585,381,924,150,9.923137254901576,tensor([[10.2528]])
1445,1585,381,921.5,150,10.2533333333331,tensor([[10.2529]])
1446,2327,353,1664.5,154,10.46796078431362,tensor([[10.2193]])
1447,2327,353,1659.5,154,10.28635294117612,tensor([[10.2196]])
1448,1755,350,1251,147,10.26984313725507,tensor([[10.2380]])
1449,1755,350,1247,147,9.807568627451021,tensor([[10.2382]])
1450,1848,301,731.5,148,10.31937254901959,tensor([[10.2615]])
1451,1848,301,728,148,10.23682352941159,tensor([[10.2616]])
1452,2328,271,680,154,10.40192156862759,tensor([[10.2638]])
1453,2328,271,677,154,10.38541176470562,tensor([[10.2639]])
1454,2166,286,1342,150,10.20380392156858,tensor([[10.2339]])
1455,2166,286,1336.5,150,10.31937254901959,tensor([[10.2342]])
1456,2107,253,715.5,150,10.26984313725507,tensor([[10.2622]])
1457,2107,253,712,150,9.956156862744592,tensor([[10.2624]])
1458,1407,245,988.5,151,10.2533333333331,tensor([[10.2499]])
1459,1407,245,983.5,151,10.1542745098036,tensor([[10.2501]])
1460,1494,223,965.5,150,10.28635294117612,tensor([[10.2509]])
1461,1494,223,961,150,10.30286274509808,tensor([[10.2511]])
1462,2046,221,1336.5,148,10.31937254901959,tensor([[10.2342]])
1463,2046,221,1330,148,10.17078431372511,tensor([[10.2345]])
1464,2202,206,863.5,152,9.906627450980068,tensor([[10.2555]])
1465,2202,206,859.5,152,9.923137254901576,tensor([[10.2557]])
1466,1815,198,771.5,152,10.38541176470562,tensor([[10.2597]])
1467,1815,198,768,152,10.36890196078411,tensor([[10.2598]])
1468,2316,203,1274,148,9.774549019608004,tensor([[10.2370]])
1469,2316,203,1271,148,9.824078431372527,tensor([[10.2371]])
1470,1393,181,1073,152,10.3358823529411,tensor([[10.2461]])
1471,1393,181,1069,152,10.30286274509808,tensor([[10.2462]])
1472,2146,170,1946,152,10.26984313725507,tensor([[10.2066]])
1473,2146,170,1939,152,10.26984313725507,tensor([[10.2069]])
1474,2252,154,718.5,149,10.2533333333331,tensor([[10.2621]])
1475,2252,154,715.5,149,10.26984313725507,tensor([[10.2622]])
1476,1578,168,728.5,148,10.30286274509808,tensor([[10.2616]])
1477,1578,168,724.5,148,10.35239215686261,tensor([[10.2618]])
1478,1705,159,837.5,123,9.873607843137052,tensor([[10.2567]])
1479,1705,159,834,123,9.956156862744592,tensor([[10.2569]])
1480,2024,145,877.5,147,10.17078431372511,tensor([[10.2549]])
1481,2024,145,874.5,147,9.741529411764532,tensor([[10.2550]])
1482,1883,149,1309,123,9.36180392156848,tensor([[10.2354]])
1483,1883,149,1304,123,9.89011764705856,tensor([[10.2356]])
1484,2309,126,1016.5,123,9.526901960784471,tensor([[10.2486]])
1485,2309,126,1011.5,123,9.493882352941,tensor([[10.2488]])
1486,1838,102,948,149,10.31937254901959,tensor([[10.2517]])
1487,1838,102,943.5,149,10.26984313725507,tensor([[10.2519]])
1488,2152,98,1357.5,157,10.46796078431362,tensor([[10.2332]])
1489,2152,98,1352,157,10.00568627450957,tensor([[10.2335]])
1490,1656,83,940,123,9.411333333333005,tensor([[10.2521]])
1491,1656,83,935,123,9.460862745097984,tensor([[10.2523]])
1492,1584,98,2301,147,10.2533333333331,tensor([[10.1906]])
1493,1584,98,2293.5,147,10.3358823529411,tensor([[10.1909]])
1494,2318,65,1457,156,10.63305882352961,tensor([[10.2287]])
1495,2318,65,1450.5,156,10.63305882352961,tensor([[10.2290]])
1496,2257,68,1726.5,148,10.26984313725507,tensor([[10.2165]])
1497,2257,68,1720,148,10.3358823529411,tensor([[10.2168]])
1498,2391,36,1697.5,152,10.4349411764706,tensor([[10.2179]])
1499,2391,36,1689,152,10.4349411764706,tensor([[10.2182]])
