x,y,area,height
775,748,0.04,13.42396078431375
6080,766,7.775,28.42396078431375
3770,745,3.14,15.42396078431375
2632,749,3.785,9.423960784313749
1379,748,4.48,19.42396078431375
758,765,9.65,18.42396078431375
5924,744,3.725,18.42396078431375
3577,733,0.04,8.423960784313749
3527,738,1.435,13.42396078431375
1023,747,13.385,19.42396078431375
861,745,5.91,20.42396078431375
4518,731,7.325,23.42396078431375
4435,746,3.405,8.423960784313749
4419,725,0.49,13.42396078431375
2544,742,6.46,21.42396078431375
1830,759,52.45,8.423960784313749
878,718,0.06,11.42396078431375
795,732,6.32,15.42396078431375
6627,711,0.04,23.42396078431375
6289,736,11.475,28.42396078431375
5410,718,2.35,24.42396078431375
3960,731,6.755,14.42396078431375
1993,729,6.32,23.42396078431375
5852,747,10.485,17.42396078431375
1574,740,30.28,17.42396078431375
1474,744,16.895,8.423960784313749
5273,696,0.09,20.42396078431375
4352,700,0.2,12.42396078431375
4259,718,16.14,7.423960784313749
4037,696,0.09,2.423960784313749
2595,720,10.43,17.42396078431375
1308,718,14.935,23.42396078431375
345,702,1.26,20.42396078431375
4563,976,3272.515,2.576039215686251
4513,1289,0.14,1.576039215686251
4484,1274,0.18,1.576039215686251
4533,1208,8.52,18.42396078431375
4454,1194,0.18,2.576039215686251
4447,1179,0.18,2.576039215686251
4604,1172,7.95,14.42396078431375
4432,1150,0.18,2.576039215686251
4418,1143,0.14,2.576039215686251
4399,1128,0.42,2.576039215686251
4388,1113,0.23,2.576039215686251
4677,1118,2.345,19.42396078431375
4533,1125,14.5,16.42396078431375
4546,1058,8.529999999999999,9.423960784313749
4489,1050,6.115,13.42396078431375
4359,1019,3.93,4.423960784313749
4604,1024,17.78,20.42396078431375
4502,1004,2.805,9.423960784313749
4564,999,11.095,13.42396078431375
4295,972,0.925,6.423960784313749
4465,962,14.15,13.42396078431375
4547,945,19.72,15.42396078431375
4820,901,0.18,17.42396078431375
4818,873,6.745,24.42396078431375
4827,850,0.18,13.42396078431375
4195,846,1.3,0.4239607843137492
4398,834,5.085,21.42396078431375
4249,811,11.86,16.42396078431375
4209,795,3.46,7.423960784313749
4716,792,10.505,19.42396078431375
1743,694,0.415,10.42396078431375
234,689,0.04,18.42396078431375
3592,707,19.155,20.42396078431375
3343,710,13.915,25.42396078431375
200,702,14.65,31.42396078431375
5295,674,0.09,16.42396078431375
4210,697,14.965,10.42396078431375
4111,696,20.445,10.42396078431375
3797,699,16.385,19.42396078431375
3681,679,0.365,10.42396078431375
2337,671,1,15.42396078431375
1694,694,11.075,5.423960784313749
932,712,22.06,8.423960784313749
6858,671,3.255,21.42396078431375
4770,688,9.744999999999999,16.42396078431375
4004,683,15.73,18.42396078431375
2875,700,34.965,21.42396078431375
1142,677,8.18,28.42396078431375
2642,669,9.57,17.42396078431375
1784,676,6.63,18.42396078431375
1474,660,3.84,12.42396078431375
1382,653,0.06,10.42396078431375
5146,655,2.155,27.42396078431375
4070,649,0.9,1.423960784313749
3449,677,12.57,27.42396078431375
1726,645,0.06,14.42396078431375
370,662,5.855,21.42396078431375
5135,638,0.04,22.42396078431375
4258,662,9.275,5.423960784313749
1518,642,1,8.423960784313749
1352,638,0.05,10.42396078431375
1282,649,4.215,13.42396078431375
780,656,4,14.42396078431375
2718,664,23.255,21.42396078431375
29,634,0.18,11.42396078431375
4412,647,13.66,24.42396078431375
4115,636,4.955,4.423960784313749
1331,645,8.215,14.42396078431375
860,625,0.415,15.42396078431375
592,627,0.3,15.42396078431375
1674,620,1.7,19.42396078431375
675,634,13.05,18.42396078431375
5331,2333,34491.27,13.42396078431375
4996,3740,0.14,1.576039215686251
4952,3725,0.14,1.576039215686251
4952,3710,0.18,1.576039215686251
4886,3666,0.18,1.576039215686251
5259,3586,0.14,4.423960784313749
5308,3592,8.994999999999999,10.42396078431375
4674,3546,0.46,1.576039215686251
5490,3550,11.31,14.42396078431375
5544,3527,0.18,1.576039215686251
4808,3532,3.71,9.423960784313749
5339,3556,32.085,20.42396078431375
6111,3498,0.58,1.576039215686251
6000,3497,2.385,14.42396078431375
6137,3484,0.14,1.576039215686251
5922,3486,0.805,2.423960784313749
6043,3485,3.26,11.42396078431375
5573,3476,0.25,1.576039215686251
5573,3462,0.18,1.576039215686251
5172,3526,71.175,2.576039215686251
5829,3454,0.23,1.576039215686251
5001,3481,23.77,12.42396078431375
4762,3476,22.2,27.42396078431375
5573,3440,0.18,0.4239607843137492
5252,3440,0.14,7.423960784313749
5807,3439,0.2,2.576039215686251
5829,3425,0.18,2.576039215686251
5068,3446,11.74,17.42396078431375
6119,3438,20.905,6.423960784313749
6180,3442,17,13.42396078431375
5038,3412,4.425,20.42396078431375
5105,3405,4.205,10.42396078431375
6014,3414,28.145,16.42396078431375
4873,3422,46.59,26.42396078431375
5893,3383,3.775,7.423960784313749
5825,3374,0.47,2.576039215686251
6042,3367,0.14,2.423960784313749
6210,3352,0.14,5.423960784313749
6061,3365,3.715,7.423960784313749
5968,3348,0.53,2.423960784313749
5332,3345,0.14,6.423960784313749
4527,3345,0.18,1.576039215686251
4934,3356,10.965,27.42396078431375
4520,3330,0.14,1.576039215686251
5053,3352,17.705,21.42396078431375
5250,3373,37.975,15.42396078431375
4883,3317,0.805,5.423960784313749
5517,3313,0.805,2.423960784313749
6086,3309,3.095,14.42396078431375
5551,3293,0.23,0.5760392156862508
5947,3310,23.03,16.42396078431375
5544,3286,0.14,0.5760392156862508
5425,3325,19.54,22.42396078431375
6177,3296,9.295,8.423960784313749
6127,3296,10.665,14.42396078431375
5309,3295,7.325,16.42396078431375
4760,3286,5.72,4.423960784313749
5874,3277,8.595000000000001,18.42396078431375
4612,3264,0.46,4.423960784313749
5416,3269,9.395,11.42396078431375
4905,3280,18.89,10.42396078431375
4638,3278,9.99,17.42396078431375
4893,3250,0.14,4.423960784313749
5039,3242,0.23,4.423960784313749
5386,3245,3.44,11.42396078431375
5231,3257,18.08,24.42396078431375
4825,3255,24.795,25.42396078431375
5494,3230,2.835,12.42396078431375
5456,3237,11.635,12.42396078431375
5915,3233,9.664999999999999,12.42396078431375
5419,3218,2.53,9.423960784313749
4623,3230,8.93,4.423960784313749
6127,3226,23.815,18.42396078431375
5965,3233,17.135,18.42396078431375
5060,3238,17.615,13.42396078431375
5083,3191,0.18,4.423960784313749
5152,3204,19.44,22.42396078431375
5742,3169,0.14,1.576039215686251
5393,3185,7.475,25.42396078431375
6144,3154,0.18,1.576039215686251
4774,3173,7.42,14.42396078431375
5496,3167,7.915,12.42396078431375
4841,3154,6.29,6.423960784313749
6070,3156,32.38,22.42396078431375
5335,3168,33.265,15.42396078431375
5054,3153,21.09,17.42396078431375
4926,3147,29.825,5.423960784313749
6188,3111,0.14,2.576039215686251
5529,3111,0.18,3.423960784313749
5486,3111,0.14,9.423960784313749
5287,3127,10.415,13.42396078431375
6100,3103,0.18,0.5760392156862508
5273,3103,0.23,3.423960784313749
5656,3118,13.03,10.42396078431375
5710,3100,14.3,16.42396078431375
6004,3088,5.42,2.423960784313749
5308,3080,10.8,16.42396078431375
5956,3063,5.755,2.423960784313749
5152,3070,8.31,8.423960784313749
5846,3067,21.3,17.42396078431375
4848,3050,17.6,11.42396078431375
4798,3030,0.14,0.5760392156862508
6155,3012,1.42,2.576039215686251
5197,3029,9.74,15.42396078431375
5944,3003,10.79,11.42396078431375
5113,2986,0.14,1.576039215686251
5835,3003,15.875,22.42396078431375
6169,2978,0.51,2.576039215686251
5120,2972,0.14,1.576039215686251
5182,2964,0.58,0.4239607843137492
6140,2974,5.9,1.576039215686251
6173,2942,0.18,2.576039215686251
6144,2946,0.46,1.576039215686251
5594,2948,3.095,8.423960784313749
5063,2982,29.285,10.42396078431375
6222,2941,1.225,2.576039215686251
6202,2935,0.18,2.576039215686251
5570,2935,0.46,6.423960784313749
4901,2982,72.51000000000001,11.42396078431375
6126,2928,0.46,1.576039215686251
5182,2928,0.46,0.5760392156862508
6180,2920,0.23,2.576039215686251
6003,2953,30.01,29.42396078431375
5719,2930,2.38,14.42396078431375
5502,3013,102.115,18.42396078431375
6153,2904,5.925,1.423960784313749
6137,2876,0.18,1.576039215686251
5853,2890,5.085,9.423960784313749
6081,2890,14.2,11.42396078431375
5786,2862,0.14,0.5760392156862508
5103,2864,0.805,2.423960784313749
6100,2861,1.32,1.423960784313749
6173,2847,0.14,1.576039215686251
6071,2840,0.14,1.576039215686251
5983,2840,0.14,1.576039215686251
5641,2855,8.725,14.42396078431375
5530,2858,13.21,22.42396078431375
5020,2881,42.17,27.42396078431375
6090,2837,0.755,1.576039215686251
5369,2833,0.14,8.423960784313749
5998,2868,20.605,16.42396078431375
5175,2830,1.765,3.423960784313749
5898,2837,6.125,13.42396078431375
5231,2849,17.645,19.42396078431375
5868,2819,2.605,8.423960784313749
5089,2808,5.5,12.42396078431375
6061,2798,35.755,18.42396078431375
5961,2763,0.46,8.423960784313749
6071,2745,0.14,1.576039215686251
6042,2745,0.14,1.576039215686251
6063,2737,0.23,1.576039215686251
5989,2751,8.595000000000001,10.42396078431375
5922,2761,15.945,28.42396078431375
5774,2787,41.32,6.423960784313749
5277,2734,1.42,0.4239607843137492
6100,2723,0.14,1.576039215686251
5621,2766,40.77,18.42396078431375
6078,2715,0.18,1.576039215686251
5495,2739,25.19,23.42396078431375
5252,2715,0.18,0.5760392156862508
5715,2719,13.96,19.42396078431375
6085,2694,0.18,1.576039215686251
6063,2694,0.18,1.576039215686251
5356,2688,0.875,0.5760392156862508
5182,2741,54.76,2.576039215686251
4966,2693,4.27,10.42396078431375
6085,2664,0.23,1.576039215686251
5131,2661,1.42,0.4239607843137492
5975,2675,19.34,23.42396078431375
6085,2635,0.18,1.576039215686251
5814,2655,11.015,14.42396078431375
5567,2672,33.48,14.42396078431375
5661,2651,13.96,12.42396078431375
4892,2654,23.08,19.42396078431375
5893,2615,0.855,5.423960784313749
5757,2636,16.665,24.42396078431375
5222,2643,45.97,2.576039215686251
5610,2606,0.14,4.423960784313749
5237,2598,0.18,1.576039215686251
5215,2598,0.18,1.576039215686251
5452,2607,7.025,5.423960784313749
5639,2604,16.08,18.42396078431375
5807,2569,2.53,7.423960784313749
5395,2576,19.55,21.42396078431375
5295,2557,20.92,10.42396078431375
5574,2538,11.34,10.42396078431375
5530,2527,3.435,9.423960784313749
5055,2552,43.685,3.423960784313749
6019,2564,78.48999999999999,2.576039215686251
5436,2503,3.4,4.423960784313749
5129,2524,22.885,12.42396078431375
5760,2508,13.715,18.42396078431375
6044,2492,8.390000000000001,5.423960784313749
5287,2487,12.635,13.42396078431375
5707,2478,9.19,15.42396078431375
5038,2473,25.645,12.42396078431375
6071,2445,0.14,1.576039215686251
5607,2464,11.805,15.42396078431375
5113,2444,0.15,4.423960784313749
5209,2453,11.82,9.423960784313749
5391,2456,22.83,19.42396078431375
5948,2445,13.38,10.42396078431375
5443,2440,13.84,8.423960784313749
5078,2432,1.965,14.42396078431375
5659,2432,7.915,11.42396078431375
5391,2416,0.14,7.423960784313749
6151,2408,0.23,2.576039215686251
6133,2408,0.58,2.576039215686251
6056,2408,0.18,1.576039215686251
6089,2401,0.46,2.576039215686251
6166,2394,0.14,2.576039215686251
6129,2394,0.18,2.576039215686251
5697,2410,9.43,7.423960784313749
5604,2409,6.635,16.42396078431375
5529,2438,44.935,3.423960784313749
6115,2372,0.14,1.576039215686251
6049,2382,3.985,9.423960784313749
5757,2395,15.37,16.42396078431375
5130,2410,30.68,21.42396078431375
6188,2364,0.2,1.576039215686251
6173,2364,0.18,2.576039215686251
6063,2357,0.18,1.576039215686251
4943,2386,11.64,18.42396078431375
6115,2350,0.14,1.576039215686251
6151,2342,0.23,1.576039215686251
5950,2373,21.875,5.423960784313749
4972,2353,9.130000000000001,8.423960784313749
4867,2351,14.5,11.42396078431375
5661,2328,0.14,0.4239607843137492
5369,2331,0.42,10.42396078431375
6201,2324,4.185,12.42396078431375
6115,2313,0.14,1.576039215686251
5767,2334,8.255000000000001,11.42396078431375
5714,2348,31.085,12.42396078431375
6165,2322,4.785,13.42396078431375
5288,2345,56.69,12.42396078431375
6026,2315,50.53,24.42396078431375
6168,2274,0.755,1.576039215686251
5829,2287,10.34,14.42396078431375
5698,2283,7.46,10.42396078431375
5637,2297,19.185,10.42396078431375
5516,2290,11.98,17.42396078431375
5882,2278,15.335,11.42396078431375
6202,2247,0.23,1.576039215686251
6128,2269,18.62,21.42396078431375
5467,2260,8.720000000000001,10.42396078431375
5273,2247,0.23,13.42396078431375
6178,2245,0.925,0.5760392156862508
6001,2260,12.565,11.42396078431375
5312,2242,0.775,13.42396078431375
4947,2250,28.435,10.42396078431375
5838,2232,15.32,25.42396078431375
5653,2219,9.720000000000001,16.42396078431375
5946,2218,17.29,20.42396078431375
4893,2196,0.14,1.576039215686251
5569,2207,12.685,22.42396078431375
5292,2192,1.3,15.42396078431375
5053,2251,50.72,3.576039215686251
4904,2181,0.58,2.576039215686251
5569,2162,3.675,7.423960784313749
4908,2145,0.14,1.576039215686251
5724,2171,43.865,15.42396078431375
5519,2145,30.495,19.42396078431375
5094,2139,17,11.42396078431375
4835,2112,0.46,1.576039215686251
5268,2109,3.435,19.42396078431375
4971,2141,45.18,22.42396078431375
5584,2079,0.42,8.423960784313749
5016,2087,5.135,9.423960784313749
5630,2088,8.035,16.42396078431375
5396,2069,11.44,22.42396078431375
5743,2067,7.475,8.423960784313749
4846,2069,22.04,17.42396078431375
4988,2035,0.18,5.423960784313749
5977,2079,71.035,18.42396078431375
5558,2036,6.61,21.42396078431375
5028,2009,4.18,15.42396078431375
5786,2015,31.755,16.42396078431375
5639,1984,0.18,11.42396078431375
5090,2022,24.955,12.42396078431375
4998,1979,0.695,9.423960784313749
5882,1972,1.695,7.423960784313749
5800,1969,0.18,2.423960784313749
5786,1955,0.14,4.423960784313749
5220,1952,0.855,15.42396078431375
5160,1944,1.42,16.42396078431375
4884,1975,37.35,21.42396078431375
5562,1931,10.825,18.42396078431375
5376,1910,1.32,13.42396078431375
5762,1929,20.05,18.42396078431375
4682,1933,29.82,22.42396078431375
5283,1876,0.805,15.42396078431375
5130,1878,6.245,20.42396078431375
4960,1864,7.51,23.42396078431375
4799,1891,22.56,19.42396078431375
4630,1853,2.905,15.42396078431375
5781,1852,17.845,17.42396078431375
4564,1801,0.14,3.423960784313749
5504,1797,1.3,14.42396078431375
4617,1800,4.355,16.42396078431375
5793,1779,0.14,6.423960784313749
4696,1820,32.285,19.42396078431375
5703,1795,9.789999999999999,19.42396078431375
4546,1783,3.1,4.423960784313749
4644,1764,0.23,10.42396078431375
5562,1769,2.345,11.42396078431375
5551,1757,0.18,9.423960784313749
5058,1735,4.92,22.42396078431375
5080,1717,1.42,17.42396078431375
4618,1733,9.029999999999999,17.42396078431375
5419,1712,3.86,14.42396078431375
5244,1702,0.53,13.42396078431375
4674,1699,0.14,11.42396078431375
5464,1695,0.46,12.42396078431375
4666,1691,0.23,10.42396078431375
5198,1692,2.535,20.42396078431375
4685,1680,1.3,15.42396078431375
5603,1666,0.46,11.42396078431375
4703,1651,3.515,13.42396078431375
5073,1637,0.695,17.42396078431375
4743,1625,0.53,16.42396078431375
4495,1636,3.26,6.423960784313749
5149,1618,0.14,13.42396078431375
4711,1609,6.635,18.42396078431375
4623,1611,5.06,9.423960784313749
5719,1614,16.715,17.42396078431375
5154,1579,0.855,14.42396078431375
5609,1574,11.015,19.42396078431375
5405,1538,0.14,13.42396078431375
4584,1555,14.025,10.42396078431375
4756,1501,2.53,24.42396078431375
4535,1522,17.125,11.42396078431375
4696,1457,0.18,12.42396078431375
5047,1454,10.545,26.42396078431375
4496,1428,1.01,5.423960784313749
4851,1391,2.945,21.42396078431375
4594,1403,9.205,13.42396078431375
4425,1362,0.14,1.576039215686251
4805,1355,0.18,10.42396078431375
5392,1353,4.425,20.42396078431375
4681,1333,22.455,12.42396078431375
4454,1296,0.25,2.576039215686251
4757,1323,24.135,13.42396078431375
4703,1216,0.14,8.423960784313749
4753,1224,8.484999999999999,13.42396078431375
5158,1192,3.18,24.42396078431375
5259,1179,0.18,17.42396078431375
5252,1048,0.14,22.42396078431375
5059,1012,1.085,23.42396078431375
5270,959,1.13,21.42396078431375
5501,938,2.905,23.42396078431375
5410,718,3.29,24.42396078431375
4209,626,5.04,8.423960784313749
1514,612,0.18,14.42396078431375
1331,608,0.05,10.42396078431375
4521,604,0.64,17.42396078431375
3950,601,0.06,5.423960784313749
1622,608,3.275,15.42396078431375
1459,618,6.57,22.42396078431375
1399,612,3.06,14.42396078431375
1324,601,0.08,10.42396078431375
294,603,0.515,21.42396078431375
4083,607,6.785,8.423960784313749
3362,618,14.9,36.42396078431375
153,607,3.11,20.42396078431375
5875,589,0.455,22.42396078431375
5241,587,0.2,19.42396078431375
4133,592,2.585,2.423960784313749
4015,616,28.61,2.423960784313749
2734,591,3.695,14.42396078431375
2237,600,14.075,21.42396078431375
6677,579,1.875,22.42396078431375
4023,572,0.04,1.423960784313749
3504,598,20.95,16.42396078431375
1989,578,0.995,17.42396078431375
6794,585,13.315,32.42396078431375
3668,603,42.34,20.42396078431375
3257,583,8.710000000000001,23.42396078431375
2668,590,8.789999999999999,13.42396078431375
1997,565,0.04,17.42396078431375
6450,585,20.69,29.42396078431375
6224,557,0.09,22.42396078431375
1391,571,5.67,15.42396078431375
1340,582,8.525,19.42396078431375
944,562,0.925,15.42396078431375
4228,550,0.04,16.42396078431375
1283,568,11.93,24.42396078431375
529,570,9.66,21.42396078431375
4194,553,5.72,11.42396078431375
3955,548,1.145,11.42396078431375
1576,558,7.35,25.42396078431375
3910,553,13.955,30.42396078431375
1774,552,7.27,19.42396078431375
4935,638,113.325,1.576039215686251
6210,528,0.04,21.42396078431375
4115,542,2.695,10.42396078431375
4031,534,2.405,6.423960784313749
896,551,4.985,21.42396078431375
37,538,3.325,16.42396078431375
6764,537,5.07,27.42396078431375
2481,544,8.81,28.42396078431375
2321,543,8.795,24.42396078431375
402,521,0.04,17.42396078431375
6233,532,6.16,26.42396078431375
4155,555,9.710000000000001,9.423960784313749
2748,524,1.33,5.423960784313749
1319,521,2.6,19.42396078431375
607,514,0.04,12.42396078431375
0,521,0.16,10.42396078431375
586,531,11.01,15.42396078431375
3082,540,43.605,26.42396078431375
1771,511,6.15,18.42396078431375
2708,515,13.73,24.42396078431375
2817,536,51.47,24.42396078431375
1909,484,0.06,15.42396078431375
1698,499,7.025,24.42396078431375
1133,493,2.725,19.42396078431375
494,516,15.61,24.42396078431375
3043,477,0.04,8.423960784313749
981,499,19.235,37.42396078431375
183,503,7.1,16.42396078431375
6505,481,2.62,21.42396078431375
4268,474,2.41,18.42396078431375
4026,491,16.06,7.423960784313749
1871,488,9.4,29.42396078431375
4081,466,0.3,4.423960784313749
3927,490,15.235,26.42396078431375
3021,475,5.495,13.42396078431375
548,485,8.16,21.42396078431375
173,464,0.555,13.42396078431375
140,471,1.145,14.42396078431375
2732,463,2.06,7.423960784313749
1932,477,10.095,19.42396078431375
1638,459,0.3,14.42396078431375
6905,448,0.04,19.42396078431375
4126,479,15.555,18.42396078431375
1651,449,0.325,17.42396078431375
4119,445,0.395,10.42396078431375
2644,455,4.25,24.42396078431375
2200,473,25.92,36.42396078431375
2143,444,1.85,20.42396078431375
2099,444,0.2,19.42396078431375
588,447,2.13,10.42396078431375
3969,456,7.915,11.42396078431375
2449,455,8.574999999999999,25.42396078431375
1236,426,0.04,8.423960784313749
661,439,5.53,14.42396078431375
333,436,2.7,17.42396078431375
5634,431,7.515,34.42396078431375
4345,443,18.115,26.42396078431375
3169,422,1.145,13.42396078431375
6239,411,0.04,18.42396078431375
3835,434,14.095,21.42396078431375
3517,463,45.165,12.42396078431375
3482,432,8.1,25.42396078431375
1662,420,2.775,15.42396078431375
1521,411,0.06,13.42396078431375
1258,420,3.745,12.42396078431375
113,425,6.56,19.42396078431375
6881,424,12.63,33.42396078431375
6468,425,11.995,29.42396078431375
6220,408,1.065,24.42396078431375
6106,422,8.529999999999999,27.42396078431375
3710,424,11.115,15.42396078431375
2781,409,1.295,7.423960784313749
800,419,6.69,18.42396078431375
487,416,3.845,20.42396078431375
29,415,0.8,15.42396078431375
6072,401,0.385,22.42396078431375
5971,426,9.550000000000001,36.42396078431375
4570,428,17.875,22.42396078431375
1225,410,1.665,10.42396078431375
6958,408,6.835,26.42396078431375
3270,410,7.465,16.42396078431375
4992,385,0.9,22.42396078431375
1730,385,0.9,11.42396078431375
241,393,4.08,17.42396078431375
3984,402,13.885,13.42396078431375
534,375,0.04,9.423960784313749
6377,384,3.85,19.42396078431375
2840,388,13.57,18.42396078431375
1525,383,5.08,19.42396078431375
1438,383,8.220000000000001,18.42396078431375
51,381,2.93,16.42396078431375
4518,382,8.845000000000001,27.42396078431375
1306,384,9.69,14.42396078431375
1153,371,1.765,13.42396078431375
843,389,15.985,13.42396078431375
4054,400,33.065,23.42396078431375
2962,356,0.18,9.423960784313749
2474,374,11.07,19.42396078431375
2349,370,9.904999999999999,30.42396078431375
1134,362,0.875,11.42396078431375
1017,356,0.18,21.42396078431375
2760,365,16.09,16.42396078431375
717,342,0.2,17.42396078431375
475,345,2.89,13.42396078431375
4415,332,0.345,24.42396078431375
1119,331,0.04,18.42396078431375
3454,347,10.73,19.42396078431375
2998,330,2.89,10.42396078431375
1202,328,1.265,12.42396078431375
1126,323,0.09,16.42396078431375
798,327,2.045,19.42396078431375
3778,328,5.005,12.42396078431375
1780,338,12.515,24.42396078431375
3507,305,1,13.42396078431375
2247,311,1.34,26.42396078431375
1347,318,2.785,17.42396078431375
4760,315,13.665,31.42396078431375
1410,303,2.625,22.42396078431375
65,295,0.51,16.42396078431375
3140,314,16.86,23.42396078431375
2288,306,1.925,24.42396078431375
1896,302,9.275,18.42396078431375
475,279,0.09,11.42396078431375
314,300,17.525,29.42396078431375
5125,628,1697.34,5.423960784313749
4900,792,0.18,14.42396078431375
5273,696,0.23,20.42396078431375
5295,674,0.23,16.42396078431375
5146,656,3.245,27.42396078431375
5135,638,0.14,22.42396078431375
5241,587,0.46,19.42396078431375
6373,277,0.465,18.42396078431375
728,276,1,18.42396078431375
336,272,0.06,16.42396078431375
4486,270,1.765,21.42396078431375
3306,265,0.04,13.42396078431375
2136,265,0.04,11.42396078431375
561,295,23.19,16.42396078431375
5933,260,1.145,23.42396078431375
3313,257,0.09,13.42396078431375
2799,296,26.615,14.42396078431375
2682,291,20.48,27.42396078431375
2143,257,0.06,11.42396078431375
3725,270,6.315,15.42396078431375
3342,293,31.18,25.42396078431375
5266,246,0.18,20.42396078431375
2165,243,0.04,16.42396078431375
1494,260,3.475,24.42396078431375
512,251,2.235,14.42396078431375
4420,247,6.15,21.42396078431375
2100,265,16.265,22.42396078431375
1728,253,7.8,23.42396078431375
96,259,14.15,15.42396078431375
6365,239,1.51,23.42396078431375
6346,233,0.365,20.42396078431375
4452,256,5.1,22.42396078431375
3900,241,7.205,27.42396078431375
2478,252,11.56,31.42396078431375
2161,228,0.27,20.42396078431375
1623,232,1.7,24.42396078431375
1145,253,16.445,19.42396078431375
1090,228,0.06,21.42396078431375
206,233,0.385,17.42396078431375
6034,221,0.06,22.42396078431375
4278,253,23.215,36.42396078431375
3677,246,10.975,17.42396078431375
6687,234,16.45,23.42396078431375
6063,237,14.085,34.42396078431375
3430,232,13.78,25.42396078431375
3079,233,11.67,26.42396078431375
982,237,20.39,28.42396078431375
6539,209,1.85,22.42396078431375
2706,223,12.265,26.42396078431375
1832,201,1.74,16.42396078431375
428,203,1,12.42396078431375
375,218,9.56,27.42396078431375
3531,210,9.130000000000001,21.42396078431375
3390,200,2.065,19.42396078431375
2309,196,0.375,22.42396078431375
2175,206,4.745,31.42396078431375
2079,200,2.57,20.42396078431375
4716,187,2.55,22.42396078431375
347,177,0.18,19.42396078431375
3555,162,0.06,13.42396078431375
2984,162,0.06,15.42396078431375
1947,184,14.04,29.42396078431375
869,181,3.76,24.42396078431375
1375,155,0.04,21.42396078431375
4795,159,3.22,24.42396078431375
3547,148,0.06,14.42396078431375
68,164,9.32,20.42396078431375
3569,140,0.09,14.42396078431375
3555,140,0.06,13.42396078431375
3799,146,14.575,21.42396078431375
3141,150,21.155,35.42396078431375
1785,122,0.2,23.42396078431375
512,118,0.06,12.42396078431375
365,126,3.06,20.42396078431375
4226,118,6.905,25.42396078431375
844,117,4.495,24.42396078431375
4178,104,0.77,15.42396078431375
1819,118,10.785,27.42396078431375
955,108,2.325,24.42396078431375
4107,115,18.575,28.42396078431375
3099,109,6.915,20.42396078431375
2677,93,0.2,18.42396078431375
2649,94,0.385,19.42396078431375
2223,89,0.09,22.42396078431375
487,107,10.955,12.42396078431375
3940,90,1.36,15.42396078431375
2755,89,3.865,18.42396078431375
2684,82,0.06,13.42396078431375
753,82,0.07000000000000001,22.42396078431375
5370,93,4.07,27.42396078431375
3935,75,0.04,9.423960784313749
2231,78,0.18,23.42396078431375
4337,71,0.3,21.42396078431375
3676,83,3.47,19.42396078431375
2905,77,6.255,24.42396078431375
6407,64,0.3,19.42396078431375
3738,93,19.775,26.42396078431375
3247,71,2.14,17.42396078431375
2823,60,0.04,18.42396078431375
779,81,12.205,29.42396078431375
3472,58,2.965,16.42396078431375
1447,65,2.485,25.42396078431375
461,63,1.47,9.423960784313749
5456,49,0.3,19.42396078431375
4517,63,8.74,29.42396078431375
4144,66,17.445,25.42396078431375
3842,54,2.58,15.42396078431375
3510,55,6.25,31.42396078431375
3305,64,9.800000000000001,25.42396078431375
2816,49,0.2,15.42396078431375
1309,49,0.2,20.42396078431375
6744,42,0.2,21.42396078431375
3121,55,4.175,21.42396078431375
263,38,1.78,21.42396078431375
34,54,9.465,22.42396078431375
6390,45,7.665,25.42396078431375
3689,37,8.005000000000001,22.42396078431375
3900,28,4.705,10.42396078431375
6341,14,0.855,20.42396078431375
2695,40,14.645,19.42396078431375
6843,114,638.8200000000001,1.576039215686251
6744,42,0.46,21.42396078431375
6664,19,7.125,24.42396078431375
6543,1,0.3,17.42396078431375
6371,8,0.34,19.42396078431375
6206,19,6.335,22.42396078431375
5638,5,2.135,30.42396078431375
6296,2107,45475.045,2.576039215686251
6729,4874,0.14,1.576039215686251
6714,4874,0.18,2.576039215686251
6674,4815,0.42,1.576039215686251
6817,4698,0.14,0.5760392156862508
6824,4691,0.14,2.576039215686251
6626,4613,0.5600000000000001,2.576039215686251
6873,4594,5.035,1.576039215686251
6948,4416,8.595000000000001,12.42396078431375
6919,4394,0.53,1.576039215686251
6927,4383,0.18,1.576039215686251
6319,4354,0.18,2.576039215686251
6312,4347,0.14,1.576039215686251
6935,4341,18.375,16.42396078431375
5493,4303,0.14,1.576039215686251
6839,4288,0.18,1.576039215686251
5467,4288,0.53,2.576039215686251
6341,4285,0.58,1.576039215686251
5486,4281,0.14,1.576039215686251
6321,4273,2.53,8.423960784313749
5566,4252,0.14,1.576039215686251
6736,4237,0.18,1.576039215686251
6707,4237,0.14,1.576039215686251
6678,4241,0.46,1.576039215686251
5573,4237,0.18,1.576039215686251
5437,4245,2.735,1.576039215686251
6780,4222,0.23,1.576039215686251
6678,4222,0.18,1.576039215686251
5508,4215,0.14,0.5760392156862508
6846,4244,33.415,16.42396078431375
6663,4208,0.18,0.5760392156862508
6195,4201,0.15,1.423960784313749
5544,4200,3.59,13.42396078431375
6888,4159,1.37,1.576039215686251
6840,4159,33.86,7.423960784313749
5561,4144,24.15,15.42396078431375
6349,4105,0.19,1.576039215686251
6732,4122,43.29,18.42396078431375
5295,4091,0.18,1.576039215686251
5888,4083,0.18,5.423960784313749
5317,4062,0.18,1.576039215686251
6135,4073,12.415,25.42396078431375
5295,4054,0.23,1.576039215686251
6337,4077,42.955,22.42396078431375
5321,4047,0.46,1.576039215686251
